url_key,name,description,categories_slug,status,sku,inventory_sources,price,tax_category_id,images,meta_title,meta_description,new,featured,visible_individually,cost,width,height,depth,type,attribute_family_name,guest_checkout,meta_keywords,short_description,special_price,special_price_from,special_price_to,user_id,country,delivery_charge,barcode,min_price,max_price,super_attributes,super_attribute_option,super_attribute_price,super_attribute_qty,super_attribute_weight
generic-womens-heavychandericotton-saree-with-blouse-green-5-6mtrs-pid39792,"Generic Women's Heavy Chanderi Cotton Saree With Blouse (Green, 5-6mtrs)","Women's Heavy Chanderi Cotton Saree With Blouse (Green, 5-6mtrs)<br>Color:Green, <br>Material:Heavy Chanderi Cotton<br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender:Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",sarees,1,bsb671yyy03136,default,991,,"https://live.staticflickr.com/65535/52037404113_ded1734fd7_o_d.jpg,https://live.staticflickr.com/65535/52037404113_ded1734fd7_o_d.jpg","Generic Women's Heavy Chanderi Cotton Saree With Blouse (Green, 5-6mtrs)","Women's Heavy Chanderi Cotton Saree With Blouse (Green, 5-6mtrs)<br>Color:Green, <br>Material:Heavy Chanderi Cotton<br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender:Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,Saree,1,,"Women's Heavy Chanderi Cotton Saree With Blouse (Green, 5-6mtrs)",900,,,1,"[""IN""]",100,0,900,991,,,,,
generic-womens-heavy-chanderi-cotton-saree-with-blouse-green-5-6mtrs-pid39792,"Generic Women's Heavy Chanderi Cotton Saree With Blouse (Green, 5-6mtrs)","Women's Heavy Chanderi Cotton Saree With Blouse (Green, 5-6mtrs)<br>Color:Green, <br>Material:Heavy Chanderi Cotton<br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender:Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb671yyy03136-green-women-heavy-chanderi-cotton,default,991,,,,"Women's Heavy Chanderi Cotton Saree With Blouse (Green, 5-6mtrs)<br>Color:Green, <br>Material:Heavy Chanderi Cotton<br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender:Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,Saree,1,,,900,,,1,"[""IN""]",100,0,900,991,"color,gender,material","Green,Women,Heavy Chanderi Cotton",991,50,450
generic-womens-cotton-silk--saree-with-blouse-blue-5-6mtrs-pid40304,"Generic Women's Cotton Silk  Saree With Blouse (Blue, 5-6Mtrs)","Women's Cotton Silk  Saree With Blouse <br>Color:Blue,<br> Material:Cotton Silk <br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",sarees,1,bsb60sapyyyeacock_pink_blue,default,867,,"https://live.staticflickr.com/65535/52086637639_8535612767_o_d.jpg,https://live.staticflickr.com/65535/52085358872_d44683179d_o_d.jpg,https://live.staticflickr.com/65535/52086892450_49d587c72e_o_d.jpg","Generic Women's Cotton Silk  Saree With Blouse (Blue, 5-6Mtrs)","Women's Cotton Silk  Saree With Blouse <br>Color:Blue,<br> Material:Cotton Silk <br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,Saree,1,,"Women's Cotton Silk  Saree With Blouse ",788,,,1,"[""IN""]",100,0,788,867,,,,,
generic-womens-cotton-silk--saree-with-blouse-blue-5-6mtrs-pid40304,"Generic Women's Cotton Silk  Saree With Blouse (Blue, 5-6Mtrs)","Women's Cotton Silk  Saree With Blouse <br>Color:Blue,<br> Material:Cotton Silk <br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb60sapyyyeacock_pink_blue-blue-women-cotton-silk-,default,867,,,,"Women's Cotton Silk  Saree With Blouse <br>Color:Blue,<br> Material:Cotton Silk <br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,Saree,1,,,788,,,1,"[""IN""]",100,0,788,867,"color,gender,material","Blue,Women,Cotton Silk ",867,50,450
printed-faux-georgette-green-color-saree-21361,"Printed Faux Georgette Green Color Saree","Printed Faux Georgette Green Color Saree, <br>Saree Collection made from Faux Georgette fabric ideal for women.<br> This is a casual and Daily Wear collection designed in various printing methods in which multiple combinations of colors have been implemented in various printing patterns that gives beautiful look to these sarees. <br> You will get 5.25 Meters saree having width of 1.12 meters and blouse 0.75 meters. , <br>Size : Saree Length - 5.25  Meters
Blouse Piece Length - 0.75  Meters, <br> Color : Green, <br> Material : Faux Georgette, <br> Style : Printed, Occasion : Casual",sarees,1,bshsa1yyy107_1,default,357,,"https://farm8.staticflickr.com/7847/47491944291_ff98843775_o_d.jpg,https://farm8.staticflickr.com/7924/47491944121_f7e1366660_o_d.jpg,https://farm8.staticflickr.com/7908/47491944221_5d65569c78_o_d.jpg","Printed Faux Georgette Green Color Saree","Printed Faux Georgette Green Color Saree, <br>Saree Collection made from Faux Georgette fabric ideal for women.<br> This is a casual and Daily Wear collection designed in various printing methods in which multiple combinations of colors have been implemented in various printing patterns that gives beautiful look to these sarees. <br> You will get 5.25 Meters saree having width of 1.12 meters and blouse 0.75 meters. , <br>Size : Saree Length - 5.25  Meters
Blouse Piece Length - 0.75  Meters, <br> Color : Green, <br> Material : Faux Georgette, <br> Style : Printed, Occasion : Casual",0,0,1,,,,,configurable,Saree,1,,"Printed Faux Georgette Green Color Saree, ",324,,,1,"[""IN""]",100,0,324,357,,,,,
printed-faux-georgette-green-color-saree-21361,"Printed Faux Georgette Green Color Saree","Printed Faux Georgette Green Color Saree, <br>Saree Collection made from Faux Georgette fabric ideal for women.<br> This is a casual and Daily Wear collection designed in various printing methods in which multiple combinations of colors have been implemented in various printing patterns that gives beautiful look to these sarees. <br> You will get 5.25 Meters saree having width of 1.12 meters and blouse 0.75 meters. , <br>Size : Saree Length - 5.25  Meters
Blouse Piece Length - 0.75  Meters, <br> Color : Green, <br> Material : Faux Georgette, <br> Style : Printed, Occasion : Casual",,1,bshsa1yyy107_1-green-women-faux-georgette,default,357,,,,"Printed Faux Georgette Green Color Saree, <br>Saree Collection made from Faux Georgette fabric ideal for women.<br> This is a casual and Daily Wear collection designed in various printing methods in which multiple combinations of colors have been implemented in various printing patterns that gives beautiful look to these sarees. <br> You will get 5.25 Meters saree having width of 1.12 meters and blouse 0.75 meters. , <br>Size : Saree Length - 5.25  Meters
Blouse Piece Length - 0.75  Meters, <br> Color : Green, <br> Material : Faux Georgette, <br> Style : Printed, Occasion : Casual",0,0,0,,,,,variant,Saree,1,,,324,,,1,"[""IN""]",100,0,324,357,"color,gender,material","Green,Women,Faux Georgette",357,25,375
generic-womens-banarasi-silk-saree-with-blouse-green-5-6mtr-pid28273,"Generic Women's Banarasi silk Saree with Blouse (Green, 5-6mtr)","Generic Women's Banarasi silk Saree with Blouse (Green, 5-6mtr), <br>Material: Banarasi silk, <br>Color: GreenDesigner Weaving Work , <br>Saree Width: 5.50 Mtr, <br>Blouse Width: 0.8 Mtr, <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",sarees,1,bsb13sa8yyy018c,default,1327,,"https://live.staticflickr.com/65535/49730734187_4c505ba97e_o_d.jpg,https://live.staticflickr.com/65535/49730734017_f4ae138085_o_d.jpg,https://live.staticflickr.com/65535/49729868218_8a6ecb1b6a_o_d.jpg","Generic Women's Banarasi silk Saree with Blouse (Green, 5-6mtr)","Generic Women's Banarasi silk Saree with Blouse (Green, 5-6mtr), <br>Material: Banarasi silk, <br>Color: GreenDesigner Weaving Work , <br>Saree Width: 5.50 Mtr, <br>Blouse Width: 0.8 Mtr, <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,Saree,1,,"Generic Women's Banarasi silk Saree with Blouse (Green, 5-6mtr), ",1206,,,1,"[""IN""]",100,0,1206,1327,,,,,
generic-womens-banarasi-silk-saree-with-blouse-green-5-6mtr-pid28273,"Generic Women's Banarasi silk Saree with Blouse (Green, 5-6mtr)","Generic Women's Banarasi silk Saree with Blouse (Green, 5-6mtr), <br>Material: Banarasi silk, <br>Color: GreenDesigner Weaving Work , <br>Saree Width: 5.50 Mtr, <br>Blouse Width: 0.8 Mtr, <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb13sa8yyy018c-green-women-banarasi-silk,default,1327,,,,"Generic Women's Banarasi silk Saree with Blouse (Green, 5-6mtr), <br>Material: Banarasi silk, <br>Color: GreenDesigner Weaving Work , <br>Saree Width: 5.50 Mtr, <br>Blouse Width: 0.8 Mtr, <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,Saree,1,,,1206,,,1,"[""IN""]",100,0,1206,1327,"color,gender,material","Green,Women,Banarasi silk",1327,24,435
generic-womens-cottonsilk-saree-with-blouse-chikuwine-5-6-mtrs-pid-31089,"Generic Women's Cotton Silk Saree with Blouse (Chiku Wine,5-6 Mtrs)","Generic Women's Cotton Silk Saree with Blouse (Chiku Wine,5-6 Mtrs)<br>Color: Chiku Wine, <br>Size5-6 mtrs, <br>Material:  Cotton Silk,  <br>Style: Traditional <br>Occassion: Causal, festive, <br>Gender: Women,<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",sarees,1,bsb29samyyyango_chiku-wine,default,967,,"https://live.staticflickr.com/65535/50677609563_a89c3a0038_o_d.jpg,https://live.staticflickr.com/65535/50677609523_7a8c460145_o_d.jpg,https://live.staticflickr.com/65535/50678440017_29a982aa7c_o_d.jpg","Generic Women's Cotton Silk Saree with Blouse (Chiku Wine,5-6 Mtrs)","Generic Women's Cotton Silk Saree with Blouse (Chiku Wine,5-6 Mtrs)<br>Color: Chiku Wine, <br>Size5-6 mtrs, <br>Material:  Cotton Silk,  <br>Style: Traditional <br>Occassion: Causal, festive, <br>Gender: Women,<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,Saree,1,,"Generic Women's Cotton Silk Saree with Blouse (Chiku Wine,5-6 Mtrs)",879,,,1,"[""IN""]",100,0,879,967,,,,,
generic-womens-cottonsilk-saree-with-blouse-chikuwine-5-6-mtrs-pid-31089,"Generic Women's Cotton Silk Saree with Blouse (Chiku Wine,5-6 Mtrs)","Generic Women's Cotton Silk Saree with Blouse (Chiku Wine,5-6 Mtrs)<br>Color: Chiku Wine, <br>Size5-6 mtrs, <br>Material:  Cotton Silk,  <br>Style: Traditional <br>Occassion: Causal, festive, <br>Gender: Women,<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb29samyyyango_chiku-wine-chiku-wine-women-cotton-silk,default,967,,,,"Generic Women's Cotton Silk Saree with Blouse (Chiku Wine,5-6 Mtrs)<br>Color: Chiku Wine, <br>Size5-6 mtrs, <br>Material:  Cotton Silk,  <br>Style: Traditional <br>Occassion: Causal, festive, <br>Gender: Women,<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,Saree,1,,,879,,,1,"[""IN""]",100,0,879,967,"color,gender,material","Chiku Wine,Women,Cotton Silk",967,25,450
generic-womens-chiffon-saree-red-5-6mtrs-pid34929,"Generic Women's Chiffon Saree (Red ,5-6Mtrs)","Women's Chiffon Saree (Red ,5-6Mtrs)<br>Color: Red and amp; Blue, <br>Size: 5-6Mtrs<br>Material: Chiffon<br>Occassion: Casual, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",sarees,1,bsb36saayyyf_-red_blue_s,default,509,,"https://live.staticflickr.com/65535/51110484272_ef3223026f_o_d.jpg,https://live.staticflickr.com/65535/51111829395_49e4719565_o_d.jpg,https://live.staticflickr.com/65535/51111049541_92c17d6af8_o_d.jpg","Generic Women's Chiffon Saree (Red ,5-6Mtrs)","Women's Chiffon Saree (Red ,5-6Mtrs)<br>Color: Red and amp; Blue, <br>Size: 5-6Mtrs<br>Material: Chiffon<br>Occassion: Casual, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,Saree,1,,"Women's Chiffon Saree (Red ,5-6Mtrs)",462,,,1,"[""IN""]",100,0,462,509,,,,,
generic-womens-chiffon-saree-red-5-6mtrs-pid34929,"Generic Women's Chiffon Saree (Red ,5-6Mtrs)","Women's Chiffon Saree (Red ,5-6Mtrs)<br>Color: Red and amp; Blue, <br>Size: 5-6Mtrs<br>Material: Chiffon<br>Occassion: Casual, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb36saayyyf_-red_blue_s-red-and-blue-women-chiffon,default,509,,,,"Women's Chiffon Saree (Red ,5-6Mtrs)<br>Color: Red and amp; Blue, <br>Size: 5-6Mtrs<br>Material: Chiffon<br>Occassion: Casual, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,Saree,1,,,462,,,1,"[""IN""]",100,0,462,509,"color,gender,material","Red and Blue,Women,Chiffon",509,2,450
generic-womens-kota-doria-cotton-border-saree-with-blouse-light-green-5-6-mtrs-pid36209,"Generic Women's Kota Doria Cotton Border Saree With Blouse (Light Green, 5-6 Mtrs)","Women's Kota Doria Cotton Border Saree With Blouse<br>Color: Light Green, <br>Type: Border<br>Material: Cotton Blend, <br>Blouse Material: Unstiched<br>Occassion: Casual And Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",sarees,1,bsb34sakyyyangana_light_green,default,552,,"https://live.staticflickr.com/65535/51339821627_ba429a88bd_o_d.jpg,https://live.staticflickr.com/65535/51339821592_0f8067d762_o_d.jpg,https://live.staticflickr.com/65535/51340545436_35a24cb501_o_d.jpg,https://live.staticflickr.com/65535/51340545446_64efe41d68_o_d.jpg","Generic Women's Kota Doria Cotton Border Saree With Blouse (Light Green, 5-6 Mtrs)","Women's Kota Doria Cotton Border Saree With Blouse<br>Color: Light Green, <br>Type: Border<br>Material: Cotton Blend, <br>Blouse Material: Unstiched<br>Occassion: Casual And Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,Saree,1,,"Women's Kota Doria Cotton Border Saree With Blouse",501,,,1,"[""IN""]",100,0,501,552,,,,,
generic-womens-kota-doria-cotton-border-saree-with-blouse-light-green-5-6-mtrs-pid36209,"Generic Women's Kota Doria Cotton Border Saree With Blouse (Light Green, 5-6 Mtrs)","Women's Kota Doria Cotton Border Saree With Blouse<br>Color: Light Green, <br>Type: Border<br>Material: Cotton Blend, <br>Blouse Material: Unstiched<br>Occassion: Casual And Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb34sakyyyangana_light_green-light-green-women-kota-doria-cotton,default,552,,,,"Women's Kota Doria Cotton Border Saree With Blouse<br>Color: Light Green, <br>Type: Border<br>Material: Cotton Blend, <br>Blouse Material: Unstiched<br>Occassion: Casual And Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,Saree,1,,,501,,,1,"[""IN""]",100,0,501,552,"color,gender,material","Light Green,Women,Kota Doria Cotton",552,25,450
generic-womens-art-silk-saree-with-blouse-black-5-6mtrs-pid38513,"Generic Women's Art Silk Saree With Blouse (Black, 5-6Mtrs)","Women's Art Silk Saree With Blouse (Black, 5-6Mtrs)<br>Color: Black, <br>Size: 5-6Mtrs<br>Material: Art Silk, <br>Blouse Material: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",sarees,1,bsb6safyyyiha_black,default,620,,"https://live.staticflickr.com/65535/51842102416_7ae8b011de_o.jpg,https://live.staticflickr.com/65535/51842215683_f0584bbd17_o_d.jpg,https://live.staticflickr.com/65535/51842102366_269a4aefac_o.jpg","Generic Women's Art Silk Saree With Blouse (Black, 5-6Mtrs)","Women's Art Silk Saree With Blouse (Black, 5-6Mtrs)<br>Color: Black, <br>Size: 5-6Mtrs<br>Material: Art Silk, <br>Blouse Material: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,Saree,1,,"Women's Art Silk Saree With Blouse (Black, 5-6Mtrs)",563,,,1,"[""IN""]",100,0,563,620,,,,,
generic-womens-art-silk-saree-with-blouse-black-5-6mtrs-pid38513,"Generic Women's Art Silk Saree With Blouse (Black, 5-6Mtrs)","Women's Art Silk Saree With Blouse (Black, 5-6Mtrs)<br>Color: Black, <br>Size: 5-6Mtrs<br>Material: Art Silk, <br>Blouse Material: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb6safyyyiha_black-black-women-art-silk,default,620,,,,"Women's Art Silk Saree With Blouse (Black, 5-6Mtrs)<br>Color: Black, <br>Size: 5-6Mtrs<br>Material: Art Silk, <br>Blouse Material: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,Saree,1,,,563,,,1,"[""IN""]",100,0,563,620,"color,gender,material","Black,Women,Art Silk",620,25,450
generic-womens-ora-silk-saree-dark-green-5-6-mtrs-pid38769,"Generic Women's Ora Silk  Saree (Dark Green, 5-6 Mtrs)","Generic Women's Ora Silk  Saree<br>Color:Dark Green, <br>Material:Ora Silk <br>Blouse: Unstitched, <br>Size:5-6 Mtrs<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",sarees,1,bsb60saryyyicha_1003,default,744,,"https://live.staticflickr.com/65535/51875475935_6cc8840692_o_d.jpg,https://live.staticflickr.com/65535/51875475920_bbb3580d28_o_d.jpg,https://live.staticflickr.com/65535/51875475925_03f465ebaa_o_d.jpg","Generic Women's Ora Silk  Saree (Dark Green, 5-6 Mtrs)","Generic Women's Ora Silk  Saree<br>Color:Dark Green, <br>Material:Ora Silk <br>Blouse: Unstitched, <br>Size:5-6 Mtrs<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,Saree,1,,"Generic Women's Ora Silk  Saree",676,,,1,"[""IN""]",100,0,676,744,,,,,
generic-womens-ora-silk-saree-dark-green-5-6-mtrs-pid38769,"Generic Women's Ora Silk  Saree (Dark Green, 5-6 Mtrs)","Generic Women's Ora Silk  Saree<br>Color:Dark Green, <br>Material:Ora Silk <br>Blouse: Unstitched, <br>Size:5-6 Mtrs<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb60saryyyicha_1003-dark-green-women-ora-silk-,default,744,,,,"Generic Women's Ora Silk  Saree<br>Color:Dark Green, <br>Material:Ora Silk <br>Blouse: Unstitched, <br>Size:5-6 Mtrs<br>Occassion: Casual, Festive Wear, <br>Gender: Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,Saree,1,,,676,,,1,"[""IN""]",100,0,676,744,"color,gender,material","Dark Green,Women,Ora Silk ",744,100,450
generic-womens-heavy-chanderi-cotton-saree-with-blouse-pink-5-6mtrs-pid39793,"Generic Women's Heavy Chanderi Cotton Saree With Blouse (Pink, 5-6mtrs)","Women's Heavy Chanderi Cotton Saree With Blouse (Pink, 5-6mtrs)<br>Color:Pink, <br>Material:Heavy Chanderi Cotton<br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender:Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",sarees,1,bsb671yyy03137,default,991,,"https://live.staticflickr.com/65535/52037873745_0b02dcb8e2_o_d.jpg,https://live.staticflickr.com/65535/52037873745_0b02dcb8e2_o_d.jpg","Generic Women's Heavy Chanderi Cotton Saree With Blouse (Pink, 5-6mtrs)","Women's Heavy Chanderi Cotton Saree With Blouse (Pink, 5-6mtrs)<br>Color:Pink, <br>Material:Heavy Chanderi Cotton<br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender:Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,Saree,1,,"Women's Heavy Chanderi Cotton Saree With Blouse (Pink, 5-6mtrs)",900,,,1,"[""IN""]",100,0,900,991,,,,,
generic-womens-heavy-chanderi-cotton-saree-with-blouse-pink-5-6mtrs-pid39793,"Generic Women's Heavy Chanderi Cotton Saree With Blouse (Pink, 5-6mtrs)","Women's Heavy Chanderi Cotton Saree With Blouse (Pink, 5-6mtrs)<br>Color:Pink, <br>Material:Heavy Chanderi Cotton<br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender:Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb671yyy03137-pink-women-heavy-chanderi-cotton,default,991,,,,"Women's Heavy Chanderi Cotton Saree With Blouse (Pink, 5-6mtrs)<br>Color:Pink, <br>Material:Heavy Chanderi Cotton<br>Size: 5-6 Mtrs, <br>Blouse: Unstiched<br>Occassion: Casual, Festive Wear, <br>Gender:Women<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,Saree,1,,,900,,,1,"[""IN""]",100,0,900,991,"color,gender,material","Pink,Women,Heavy Chanderi Cotton",991,50,450
